id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,remote_type,salary_range,experience_years,tech_stack,posted_date,job_description,description_length,roles_responsibilities,requirements_section,apply_link,hr_email,job_id,visa_sponsorship,validation_score,validation_status,ai_summary,ai_model_used,extraction_attempts
012c1286-2082-41fc-a3b1-30a7154fc342,8f110e09916b9b873205cfe148fad73c,2026-08-26,RemoteOK,Machine Learning Engineer,AI Data Specialist Polish,RWS TrainAI,Warsaw,Not specified,,Not specified,,2026-03-03T18:00:21+00:00,"We are looking for   AI  &nbsp;  Data Specialists   to support the improvement of AI-generated content in   Polish.   &nbsp;   Job Type:  Freelance   Location:  Work from home    Work Schedule:&nbsp;  Part-time - 10+ hours per week. Flexible - work whenever you want.   Start Date:  Immediately   Duration:  TBC   Rate: &nbsp;10 USD per hour (rates vary per country. If you are based elsewhere, the rates will be different)  &nbsp;   Help Shape the Future of AI   Are you a student, recent graduate, stay-at-home parent, gig worker, or professional seeking flexible remote work? Are you interested in shaping the development and safety of todayâs AI models?  &nbsp;   What Youâll Do   The role involves performing diverse data-related tasks, including:     - Data collection, evaluation, and annotation.  - Pairwise comparisons.  - Counting tasks.  - Object tagging and labeling across different content types (audio, video, images, or collected data)  &nbsp;   What weâre looking for:     - Native-level fluency in Polish      - English Proficiency   :  Fluent or advanced proficiency in English (levels B2âC2)    - AI &amp; Data Capabilities (Preferred)   :  Experience in one or more of the following areas: machine learning tasks, data collection and preprocessing, data evaluation and quality assurance, and data annotation and labeling.  &nbsp;   What We Offer   - Flexible schedule  - Opportunity to earn extra income  - Timely payments  - The job is ideal for students, part-timers, or stay-at-home parents     #LI-CAN17 \n       \n  Vendor Type        When applying, please select the option that best describes your working status.        Are you a Freelancer or Private Individual?   A Freelancer is someone who has a business license and may have a VAT number or EIN for tax purposes. A VAT (Value Added Tax) number is a unique identifier assigned to registered businesses in many countries; an EIN (Employer Identification Number) is a similar identifier used in the US.&nbsp;A Private Individual does  not&nbsp; have a business license. If you arenât sure, you are probably a private individual.      RWS embraces DEI  &nbsp;and promotes equal opportunity, we are an Equal Opportunity Employer and prohibit discrimination and harassment of any kind. RWS is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at RWS are based on business needs, job requirements and individual qualifications, without regard to race, religion, nationality, ethnicity, sex, age, disability, or sexual orientation. RWS will not tolerate discrimination based on any of these characteristics.&nbsp;    Please mention the word **MODEST** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",441,,,https://remoteOK.com/remote-jobs/remote-ai-data-specialist-polish-rws-trainai-1130617,,1130617,False,50,Partial,,none,3
e6f4bdc8-3e15-426d-803c-fd21b304ec2d,95625c84ee4ac096403a551e0d95ff91,2026-08-28,RemoteOK,Data Engineer,CoordenaÃ§Ã£o de Tecnologia I CloudOps,Aurum,"Brasil, ",Not specified,,Not specified,,2026-07-23T03:12:22+00:00,"Anunciada 10:40:23. Em primeiro lugar, queremos te contar um pouco mais sobre quem somos. Vamos lÃ¡?Muito prazer, nÃ³sâ¦ - veja esta vaga e outras semelhantes no LinkedIn.  Please mention the word **BRILLIANCES** and tag RNjQuMjM2LjIwMS4xOA== when applying to show you read the job post completely (#RNjQuMjM2LjIwMS4xOA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",70,,,https://remoteOK.com/remote-jobs/remote-coordenacao-de-tecnologia-i-cloudops-aurum-1135258,,1135258,False,50,Partial,,none,3
44adcac9-334b-44e9-959e-2ffb41274699,1d57e5e1ee19f0a4e260a5ab8bf7ed89,2026-08-28,RemoteOK,Analytics Engineer,Member of Technical Staff Applied ML RecSys,Liquid AI,Cambridge,Not specified,,Not specified,,2026-05-19T08:00:08+00:00,"About Liquid AI   Spun out of MIT CSAIL, we build general-purpose AI systems that run efficiently across deployment targets, from data center accelerators to on-device hardware, ensuring low latency, minimal memory usage, privacy, and reliability. We partner with enterprises across consumer electronics, automotive, life sciences, and financial services. We are scaling rapidly and need exceptional people to help us get there.     The Opportunity   This is a rare chance to apply frontier sequential recommendation architectures to real enterprise problems at scale. You will own applied ML work end-to-end for recommendation system workloads, adapting Liquid Foundation Models for customers who need personalization and ranking capabilities that run efficiently under production constraints.  Unlike most recommendation roles that are siloed into a single product surface, this role gives you full ownership over how large-scale recommendation models are adapted, evaluated, and deployed for enterprise customers. Between engagements, you will build reusable applied tooling and workflows that accelerate future delivery.  If you care about data quality at scale, user behavior modeling, and making recommendation systems actually work in enterprise production environments, this is the role.     What Weâre Looking For   We need someone who:     Takes ownership:  Owns customer recommendation system engagements end-to-end, from requirements through delivery and evaluation.     Thinks at scale:  Can reason about user interaction data, sequential modeling, feature engineering, and evaluation across large-scale production systems.     Is pragmatic:  Optimizes for measurable customer outcomes (engagement, conversion, revenue lift) over theoretical novelty.     Communicates clearly:  Can translate between customer business metrics and internal technical decisions, and push back when needed.       The Work     Act as the technical owner for enterprise customer engagements involving recommendation and ranking workloads    Translate customer requirements into concrete specifications for recommendation models    Design and execute data pipelines for user interaction data, feature engineering, and training data curation at scale    Fine-tune and adapt large-scale sequential recommendation models (e.g., HSTU-style architectures) for customer-specific use cases    Design task-specific evaluations for recommendation model performance (ranking quality, latency, throughput) and interpret results    Build reusable applied tooling and workflows that accelerate future customer engagements       Desired Experience    Must-have:     Hands-on experience building or fine-tuning recommendation models at scale (not just off-the-shelf collaborative filtering)    Experience with sequential recommendation architectures, user behavior modeling, or large-scale ranking systems    Strong intuition for data quality and evaluation design in recommendation contexts (offline metrics, A/B testing, business metric alignment)    Experience with large-scale data pipelines for user interaction data and feature engineering    Proficiency in Python and PyTorch with autonomous coding and debugging ability     Nice-to-have:     Experience with transformer-based recommendation architectures (HSTU, SASRec, BERT4Rec, or similar)    Experience delivering recommendation systems to external customers with measurable business outcomes    Familiarity with serving recommendation models under latency and throughput constraints       What Success Looks Like (Year One)     Independently owns and delivers enterprise recommendation system engagements with minimal oversight    Is trusted by customers as the technical owner, demonstrating strong judgment on the tradeoffs between model quality, latency, and business impact    Has built reusable applied workflows or tooling that accelerate future customer engagements       What We Offer      Real ML work:  You will build and adapt large-scale recommendation models for enterprise customers, working with frontier architectures like HSTU under real production constraints.     Compensation:  Competitive base salary with equity in a unicorn-stage company     Health:  We pay 100% of medical, dental, and vision premiums for employees and dependents     Financial:  401(k) matching up to 4% of base pay     Time Off:  Unlimited PTO plus company-wide Refill Days throughout the year     Please mention the word **LYRICAL** and tag RNjQuMjM2LjIwMS4xOA== when applying to show you read the job post completely (#RNjQuMjM2LjIwMS4xOA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",598,,,https://remoteOK.com/remote-jobs/remote-member-of-technical-staff-applied-ml-recsys-liquid-ai-1131627,,1131627,False,50,Partial,,none,3
51fa1cb4-609f-4763-93bf-de3d3543a179,9c60855e20b91f20233e92cf35afbb4a,2026-08-28,RemoteOK,Analytics Engineer,Solutions Analytics Data Scientist,SentiLink,Austin,Not specified,,Not specified,,2026-03-10T08:00:11+00:00,"SentiLink   provides innovative identity and risk solutions, empowering institutions and individuals to transaction with confidence. Weâre building the future of identity verification in the United States replacing a clunky, ineffective, and expensive status quo with solutions that are 10x faster, smarter, and more accurate.  Weâve seen tremendous traction and are growing extremely quickly. Our real-time APIs have helped verify hundreds of millions of identities, starting with financial services and rapidly expanding into new markets. SentiLink is backed by world-class investors including Craft Ventures, Andreessen Horowitz, NYCA, and Max Levchin.  Weâve earned recognition from TechCrunch, CNBC, Bloomberg, Forbes, Business Insider, PYMNTS, American Banker, LendIt, and have been named to the   Forbes Fintech 50   list every year since 2023. Last but not least, weâve even made history - we were the first company to go live with the   eCBSV   and testified before the   United States House of Representatives   on the future of identity.  SentiLink supports a variety of ways to work, ranging from fully remote to in-office. We operate as a digital-first company with strong collaboration across the U.S. and India. We maintain physical offices in Austin, San Francisco, New York City, Seattle, Los Angeles, and Chicago in the U.S., and in Gurugram (Delhi) and Bengaluru in India. If youâre located near one of these offices, we would love for you to spend time in the office regularly. Some roles are hybrid or in-office by design. For example, our engineering team in India works primarily from our Gurugram office.   About the Opportunity:   As a Solutions Analytics Data Scientist, you will play a crucial role in enabling current and prospective partners to implement and optimize SentiLink products. You will conduct data evaluations that demonstrate how SentiLinkâs solutions add measurable value to partners' businesses. This includes analyzing partner data, interpreting key data science metrics, and illustrating product performance. For existing partners, you will provide ongoing performance assessments, support product evaluations, and deliver custom analyses to help partners understand fraud patterns and their impact on consumers and business operations.   Technologies:  Python 3, PostgreSQL, and AWS infrastructure (EC2, S3, RDS, Redshift, etc.)    This is a remote, US-based role.     Responsibilities:     Conduct comprehensive data evaluations for prospective partners, demonstrating SentiLink's product value through clear data science metrics.    Analyze performance data from current partners to ensure optimal product use and provide actionable recommendations.    Collaborate with cross-functional teams, including Product, Data Science, and Engineering, to enhance product performance and address partner-specific needs.    Deliver ad hoc analyses and reports that provide deep insights into fraud trends, consumer behavior, and partner-specific challenges.    Communicate complex data findings effectively through visualizations, reports, and presentations tailored to both technical and non-technical stakeholders       Requirements:     Bachelorâs or Masterâs degree in Data Science, Statistics, Computer Science, or a related field.    Proven experience in data analysis, modeling, and performance evaluation.    Strong proficiency in data tools and languages such as Python, R, SQL, and data visualization libraries (e.g., Tableau, matplotlib).    Ability to interpret and communicate complex data insights to both technical and business audiences.    Exceptional problem-solving and analytical skills with a focus on actionable results.    Interest in developing deep domain expertise for product-focused work: a background in fraud is not required, but willingness to learn is    Thrive in a fast paced environment characterized by the need to solve extremely varied, high impact, open ended problems.    Nice to have: Familiarity with fraud detection, risk assessment, or related data-driven business solutions    Candidates must be legally authorized to work in the United States and must live in the United States.       Salary Range:     $130,000/year - $150,000/year + equity + benefits     Perks:     Employer paid group health insurance for you and your dependents    401(k) plan with employer match (or equivalent for non US-based roles)    Flexible paid time off    Regular company-wide in-person events    Home office stipend, and more!       Corporate Values:     Follow Through    Deep Understanding    Whatever It Takes    Do Something Smart     Please mention the word **ADMIRATION** and tag RNjQuMjM2LjIwMS4xOA== when applying to show you read the job post completely (#RNjQuMjM2LjIwMS4xOA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",676,,,https://remoteOK.com/remote-jobs/remote-solutions-analytics-data-scientist-sentilink-1130707,,1130707,False,50,Partial,,none,3
ecd4c625-9e82-43a4-a050-83b56a8d242b,fbd10e345a4b77c76278f922a98ca4db,2026-08-28,RemoteOK,Machine Learning Engineer,BPM LLP AI ML Engineer,BPM LLP,United Kingdom,Not specified,,Not specified,,2026-03-12T16:00:26+00:00,"About the role: We are seeking an AI/ML Engineer to join BPM's Enterprise Technology Solutions team. This role is for a builder â someone who doesn't just experiment with AI but makes it work inside the firm at scale. You'll take AI tools and models and embed them into BPM's day-to-day operations, ensuring they deliver real business value. In this role, you'll design and develop AI-powered applications â from chatbots and copilots to workflow automations â that streamline processes across Tax, Assurance, Advisory, and our Corporate Services Team. You'll partner with teams to spot opportunities where AI can cut manual effort, increase accuracy, and speed up delivery, then turn those opportunities into working solutions. At BPM, this isn't about chasing hype â it's about applying AI where it matters most and seeing your work make an immediate impact. You'll be part of standing up a brand-new AI-focused development team, not only building solutions but also shaping the team's processe  Please mention the word **EMPOWER** and tag RNjQuMjM2LjIwMS4xOA== when applying to show you read the job post completely (#RNjQuMjM2LjIwMS4xOA==). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",202,,,https://remoteOK.com/remote-jobs/remote-bpm-llp-ai-ml-engineer-bpm-llp-1130744,,1130744,False,50,Partial,,none,3
17de173b-7237-4b4d-b84a-8162983d3cf1,a429260bbb2871a694e2f06ac239d87b,2026-08-30,Greenhouse,Data Engineer,Forward Deployed Engineer,Databricks,"Munich, Germany",Not specified,,Not specified,,2026-08-24,"&lt;p&gt;&lt;strong&gt;CSQ427R35&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;As a Forward Deployed Engineer (FDE) you will work with customers to build and productionize solutions to their data &amp;amp; AI challenges using the Databricks platform. You will own the architecture, lead design decisions, and implement end-to-end systems spanning data engineering, AI, and application development. We work cross-functionally to shape long-term strategic priorities and initiatives alongside engineering, product, and developer relations. FDEs deliver with customer empathy, integrating with client systems, training, and other technical needs to help customers get most value out of their data.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;This is a hands-on, customer-facing role for builders who thrive at the intersection of technology and business impact. The ideal candidate combines engineering expertise with adaptability, curiosity, and a passion for working with customers and teammates to solve complex problems that drive measurable outcomes. FDEs are billable and know how to complete projects according to specification with exceptional customer empathy.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;The impact you will have:&lt;/strong&gt;&lt;/p&gt;
&lt;ul&gt;
&lt;li&gt;Production Solution Delivery: Lead impactful customer technical projects by delivering production-grade systems, designing and building reference architectures, custom applications and data ingestion and ML/AI model integration&lt;/li&gt;
&lt;li&gt;Transformational Impact: Guide strategic customers as they implement transformational big data projects including end-to-end design, build and deployment of industry-leading big data and AI applications. Work with engagement managers to scope technical delivery work with input from the customer&lt;/li&gt;
&lt;li&gt;Empower Customers: Guide customers on architecture and design; bootstrap or implement customer projects which leads to a customers&#39; successful understanding, evaluation and adoption of Databricks.&lt;/li&gt;
&lt;li&gt;Own the Architecture: Lead architecture and design decisions, ensuring solutions are secure, scalable, and aligned with both customer needs and Databricks best practices.&lt;/li&gt;
&lt;li&gt;Work with the Databricks technical team, Project Manager, Architect and Customer team to ensure the technical components of the engagement are delivered to meet customer&#39;s needs.&lt;/li&gt;
&lt;li&gt;Work with Engineering and Databricks Customer Support to provide product and implementation feedback and to guide rapid resolution for engagement specific product and support issues.&lt;/li&gt;
&lt;li&gt;Customer Immersion: Embed with customer teams, engaging with stakeholders from technical ICs to executives to deeply understand challenges and deliver impact.&lt;/li&gt;
&lt;li&gt;Reusable Assets &amp;amp; Scale: Contribute accelerators, frameworks, and best practices that scale impact across accounts and influence the Databricks product roadmap.&lt;/li&gt;
&lt;/ul",359,,,https://databricks.com/company/careers/open-positions/job?gh_jid=8648494002,,8648494002,False,30,Partial,,none,3
ef546ff4-e398-47f3-86ad-e920cb76a0e7,50bf81c6b6d7b6fc39cf6ff6cea7e709,2026-08-31,RemoteOK,Analytics Engineer,RTOC Analyst,SLB,"Dehradun, ",Not specified,,Not specified,,2026-05-11T18:30:31+00:00,"&lt;![CDATA[ The DrillOps Field Deployment Lead is comfortable in the rig environment and has advanced knowledge and access to the IT infrastructure at the wellsite. The DrillOps Field Deployment Lead is essentially responsible for the rig-IT infrastructure and software updates, IT equipment inventory control, data management and communication between rig site and any remote center. This person is a basic user of the data acquisition/core and services elements of the wellsite execution systems. The DrillOps Field Deployment Lead needs to understand town-based Orchestra &amp; Prism systems.    Establish and maintain data link to town and wellsite network.  Manage user access / permissions.  Troubleshoot of IT infrastructure, RCS and Coda systems, sensors and cabling and related problems. Manages IT equipment inventory.  Re-start virtual machines.    3 years experience  ]], &gt;  Please mention the word **INSIGHTFUL** and tag RMjAuMTIwLjg0Ljgw when applying to show you read the job post completely (#RMjAuMTIwLjg0Ljgw). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",170,,,https://remoteOK.com/remote-jobs/remote-rtoc-analyst-slb-1131669,,1131669,False,50,Partial,,none,3
171e22e5-3dc1-49ad-b557-fb6673969773,02bd8453bf646f849213cff5525824e1,2026-09-01,RemoteOK,Data Engineer,Data Entry Operator,Prime Hire IT Solution,"Ranchi, ",Not specified,,Not specified,,2026-07-30T09:44:27+00:00,"Data Entry Operator (DEO)  Job Details    Position:  Data Entry Operator (DEO)    Location:  Ranchi, Jharkhand    Experience:  2 to 5 Years    Employment Type:  Full-time   Job Summary  We are looking for an experienced and detail-oriented Data Entry Operator to manage, update, and maintain company databases and records efficiently. The ideal candidate should have strong typing accuracy, good computer knowledge, and prior experience handling large volumes of data with confidentiality and precision.   Key Responsibilities  Insert, update, and maintain accurate customer, product, or financial data in internal systems and spreadsheets.  Review source documents for errors or missing information before data entry.  Compile, sort, and verify data to prepare reports for department managers.  Maintain organized digital and physical filing systems.  Perform regular data backups to ensure data security and integrity.  Assist with scanning, document archiving, printing, and indexing tasks.  Handle administrative and back-office support activities as required.   Requirements &amp; Qualifications-  Higher Secondary (12th Pass) or Graduate in any stream.  DCA/ADCA certification will be an added advantage.  2â5 years of experience as a Data Entry Operator, Back Office Executive, or Typing Clerk preferred.  Good typing speed with high accuracy.  Proficiency in MS Office (MS Excel &amp; MS Word) and Google Workspace.  Familiarity with scanners, printers, and basic office equipment.  Good English typing skills. Hindi typing (Kruti Dev or Mangal font) will be an added advantage.  Strong attention to detail, concentration ability, and confidentiality ethics.    Typing,Data Entry,MS office  Please mention the word **INGENUITY** and tag RMTM0LjMzLjcwLjUw when applying to show you read the job post completely (#RMTM0LjMzLjcwLjUw). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",273,,,https://remoteOK.com/remote-jobs/remote-data-entry-operator-prime-hire-it-solution-1137009,,1137009,False,50,Partial,,none,3
48c0a778-f4f3-4703-b4f8-4748bb69c04b,7206e7f4909a2c6b5bbf2b5c02fcf11b,2026-09-01,Greenhouse,Data Engineer,App Engineer - GTM Strategy and Operations ,Databricks,Remote - California,Not specified,,Not specified,,2026-08-31,"&lt;p data-pm-slice=&quot;1 1 []&quot;&gt;&lt;span style=&quot;font-size: 10pt;&quot;&gt;SLSQ327R184&lt;/span&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Title - App Engineer - GTM Strategy and Operations&amp;nbsp;&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Job Family -&amp;nbsp; Business Intelligence Manager (L6)&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;em&gt;While candidates in the listed location(s) are encouraged for this role, candidates in other locations will be considered.&lt;/em&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Role:&lt;/strong&gt; As a Databricks Apps Developer, you will be a critical builder of secure, interactive data and AI applications hosted natively on the Databricks platform. You will design, build, and maintain scalable data web applications, AI chatbots, and custom operational interfaces using frameworks like Streamlit, React, and FastAPI. By leveraging Databricks Apps&#39; serverless infrastructure, you will eliminate the need for external hosting and empower business users to make informed decisions by bridging the gap between raw data and solutions using your engineering prowess, Databricks apps, Databricks SQL, Lakebase and AgentBricks.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;The Impact You Will Have:&lt;/strong&gt;&lt;/p&gt;
&lt;ul&gt;
&lt;li&gt;&lt;strong&gt;Build:&lt;/strong&gt; You will design and develop robust frontend interfaces and API backends (e.g., FastAPI routing user queries to model-serving endpoints). You will build solutions ranging from data-rich dashboards to enterprise chat solutions powered by the Mosaic AI Agent Framework.&lt;/li&gt;
&lt;li&gt;&lt;strong&gt;Architect:&lt;/strong&gt; You will design secure and scalable application architectures that can suffice GTM requirements on building custom SaaS applications.&lt;/li&gt;
&lt;li&gt;&lt;strong&gt;Scale:&lt;/strong&gt; You will create scalable applications that seamlessly connect to Databricks SQL via the Statement Execution API or Databricks SDK. You will establish CI/CD pipelines using Declarative Automation Bundles (DABs) to automate deployment across development, staging, and production workspaces.&lt;/li&gt;
&lt;/ul&gt;
&lt;p&gt;&lt;strong&gt;What we look for:&lt;/strong&gt;&lt;/p&gt;
&lt;ul&gt;
&lt;li&gt;&lt;strong&gt;You have 5+ years of experience&lt;/strong&gt; working as a Software Engineer, Data App Developer, or Full-Stack Engineer building interactive web applications.&lt;/li&gt;
&lt;li&gt;&lt;strong&gt;You are proficient in full stack Python, DBSQL and/or Node.js.&lt;/strong&gt; Experience with frameworks like Streamlit, Dash, Flask, FastAPI, React, or Express is required.&lt;/li&gt;
&lt;li&gt;&lt;strong&gt;You know the Databricks ecosystem.&lt;/strong&gt; Familiarity with Unity Catalog, Databricks SQL, Databricks SDK for Python, and Model Serving is highly preferred.&lt;/li&gt;
&lt;li&gt;&lt;strong&gt;You have built for scale and security.&lt;/strong&gt; Experience with CI/CD tools, Infrastructure as Code (specifically Databricks Asset Bundles),",322,,,https://databricks.com/company/careers/open-positions/job?gh_jid=8397501002,,8397501002,False,50,Partial,,none,3
9d3b2290-4f3a-4937-a0c2-bb632d4570f7,da593a9fe176aac7020016d427adc67f,2026-09-01,RemoteOK,Analytics Engineer,Data Governance Engineer,"Chime Financial, Inc",San Francisco,Not specified,,Not specified,,2026-04-28T16:00:06+00:00,"About the Role  
 The Data Governance function is pivotal in ensuring the integrity, trustworthiness, and effective management of Chime's data assets. Our mission is to establish and operationalize data governance frameworks that not only meet compliance requirements, but actively enable high-confidence decision making across the company.&nbsp; As a Data Governance Engineer, you will develop and implement policies and tools for data quality, developer enablement, certified datasets, and governance automation - with a sharp focus on building trust signals and scorecards that help data consumers quickly understand and act on the reliability of Chime's data. 
 This is a hands-on engineering role. You will write production-quality code to build automation for governance and data quality processes using Terraform, Python (or similar languages), and contribute to internal libraries, frameworks, and orchestration workflows that enable scalable governance. 
 You will partner closely with data engineering, analytics, product engineering, and compliance teams to: 
 
 Support Chime in  data compliance and risk reduction  initiatives 
 Establish  data quality as a product discipline  
 Build  trust signals and scorecards  that make data reliability transparent and data context valuable for a variety of use cases 
 Implement  governance workflows upstream , where data are created 
 Ensure  data context and metadata are sufficient  for downstream use cases, including AI applications 
 
 You will be involved in reviews of technical designs and implementation plans to provide guidance on appropriate development from a data governance and compliance perspective, acting as a trusted advisor to teams innovating at Chime. You will also be a strong advocate and leader for Artificial Intelligence tooling and adoption at Chime, bringing c    Please mention the word **COMPLIANT** and tag RMTM0LjMzLjcwLjUw when applying to show you read the job post completely (#RMTM0LjMzLjcwLjUw). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",303,,,https://remoteOK.com/remote-jobs/remote-data-governance-engineer-chime-financial-inc-1131365,,1131365,False,50,Partial,,none,3
1043952c-c0f1-43fb-a259-cdcefb7a9efa,78a448ff241eff37e7cc98ef8dc31a35,2026-09-01,RemoteOK,Analytics Engineer,Data Analyst,World Golf Tour (WGT),San Francisco,Not specified,,Not specified,,2026-04-01T00:00:56+00:00,"Role   World Golf Tour is seeking a Data Analyst to join our Product team. In this critical role, you will be the custodian of our data, organizing insights, and analyzing telemetry to support strategic business decisions. You will focus on developing and maintaining dashboards and analysis reports, collaborating across the studio and closely with the Product team to provide actionable insights that help drive the business. This role emphasizes strong data stewardship, visualization and statistical analysis.     Responsibilities   Â· Clean, validate, and prepare datasets for analysis, including resolving issues regarding missing, inconsistent, or novel data  Â· Perform exploratory data analysis to identify trends, patterns, and anomalies that inform business decisions  Â· Develop and maintain dashboards, reports, and visualizations using tools such as Amplitude, Power BI, or Excel  Â· Translate analytical findings into clear, actionable insights for both technical and non-technical stakeholders  Â· Partner with business teams (e.g., marketing, product, finance) to understand data needs and deliver relevant analyses  Â· Support ad hoc analysis and deep dives to answer specific business questions or identify opportunities  Â· Ensure compliance with data governance, privacy, and security standards     Experience and Skills   Â· Bachelorâs degree in Data Analytics, Statistics, Mathematics, Computer Science, Economics, or a related quantitative field  Â· 2â4 years of experience in a data analyst or similar role, preferably in game or software development  Â· Strong proficiency in SQL for data querying and manipulation  Â· Experience with data analysis tools/languages such as Python or R  Â· Advanced proficiency in Excel (e.g., pivot tables, formulas, data modeling)  Â· Experience with data visualization tools (e.g., Tableau, Power BI)  Â· Strong proficiency in statistical methodologies and data analysis  Â· Strong problem-solving and critical thinking skills  Â· Excellent communication skills, with the ability to present complex data in a clear and concise manner     Preferred Qualifications   Â· Experience with data warehousing concepts and tools (e.g., Snowflake, Redshift, BigQuery)  Â· Familiarity with ETL processes and data pipeline development  Â· Knowledge of basic machine learning or predictive analytics techniques  Â· Experience working in game development  Â· Understanding of data governance and privacy regulations  Â· Experience in a fast-paced, cross-functional environment    About Us    World Golf Tour  is a leader in online golf, delivering the most realistic and immersive virtual golf experience to players around the globe. We are best known for our core product  WGT Golf , a free-to-play golf game that has set the standard for virtual golf since its launch in 2008. Renowned for its photorealistic recreations of iconic courses such as Pebble Beach, The Old Course at St Andrews, and Quail Hollow Club, the game combines authentic course imagery with precise swing mechanics and multiplayer competition to offer an experience trusted by millions.   Please mention the word **ENRAPTURE** and tag RMTM0LjMzLjcwLjUw when applying to show you read the job post completely (#RMTM0LjMzLjcwLjUw). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",487,,,https://remoteOK.com/remote-jobs/remote-data-analyst-world-golf-tour-wgt-1130952,,1130952,False,50,Partial,,none,3
120e0c77-bda8-46dd-8c8d-7bd48b3cb0a5,620d64fe4db97585248beb5f46221d90,2026-09-02,RemoteOK,Data Engineer,Architectural Drafter Designer,DevHub,"Miami, ",Not specified,,Not specified,,2026-07-12T15:43:10+00:00,"Job Description   I'm looking for an experienced Architectural Drafter / Designer to join my growing Australian construction team. If you have a strong background in producing accurate architectural and construction drawings and have experience supporting Australian residential or light commercial projects, I'd love to hear from you.This is a fully remote role where you'll work closely with project managers, engineers, and estimators to deliver high-quality, construction-ready documentation.What You'll Be DoingPrepare architectural drawings and construction documentation from sketches, mark-ups, engineering details, and project specifications.Produce detailed floor plans, elevations, sections, framing details, and construction drawings.Revise and update drawings throughout the design and construction process.Ensure all documentation complies with Australian building standards, NCC requirements, and project specifications.Coordinate with project managers, engineers, estimators, and other tea ---------- mbers to ensure design accuracy.Maintain drawing registers, revisions, and organized project documentation.Interpret architectural plans, engineering drawings, and technical specifications.Assist in developing complete construction-ready documentation for residential and light commercial projects.What I'm Looking ForProven experience as an Architectural Drafter, Building Designer, or Architectural Technician.Proficiency in AutoCAD or other industry-standard drafting software.Strong understanding of architectural drafting standards and construction documentation.Ability to accurately interpret sketches, engineering drawings, and technical instructions.Excellent attention to detail and commitment to producing accurate work.Strong written and spoken English communication skills.Self-motivated and able to work independently in a remote environment.Reliable computer, stable internet connection, and a dedicated workspace.Highly PreferredPrevious experience working on Australian construction projects.Familiarity with the Australian National Construction Code (NCC) and Australian Standards.Experience with residential and/or light commercial construction.Knowledge OfStructural timber framingFacade systemsLight Gauge Steel Framing (LGSF/LSF)Experience preparing 2D construction documentation.Understanding of construction quality procedures and material take-offs.Ability to read and interpret engineering drawings, specifications, and technical documentation.Strong analytical, organizational, and problem-solving skills.Bachelor's degree or diploma in Architecture, Architectural Drafting, Building Design, or a related field is an advantage.Who Will Succeed in This RoleI'm looking for someone who is proactive, detail-oriented, and takes pride in producing accurate, construction-ready drawings. You'll be comfortable working remotely, communicating with an Australian-based team, managing multiple priorities, and consistently meeting project deadlines.If you have experience supporting Australian residential construction projects, that's a significant advantage.How to ApplyIf you believe you're a great fit for this opportunity, I'd love to learn more about you.As The Next Step, Please Complete The Following Forms ---------- ----------Once you've completed both forms, kindly reply to this post and let me know.Please note: Only applicants who complete the forms will be considered for the next stage of the hiring process.I look forward to reviewing your application!Please mention the word **SURVIVOR** and tag RMjQwMTo0OTAwOjhmZWM6YTlkODpiOTRjOjI5NTU6MzFiMToyNjM1 when applying to show you read the job post completely (#RMjQwMTo0OTAwOjhmZWM6YTlkODpiOTRjOjI5NTU6MzFiMToyNjM1). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.  Location  Miami,  Salary  Not specified   Experience   Not specified  Please mention the word **ROSY** and tag RMTM1LjIzNy4xMzAuMTgz when applying to show you read the job post completely (#RMTM1LjIzNy4xMzAuMTgz). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",503,,,https://remoteOK.com/remote-jobs/remote-architectural-drafter-designer-devhub-1134758,,1134758,False,50,Partial,,none,3
